Logging started at 28-02-21 at 16:43:15
Timestamp, Longitude, Latitude, Altitude, Roll, Pitch, Yaw, Velocity, Groundspeed, Airspeed, Current, Voltage
16:43:35.491996, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.494287, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.496233, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.498190, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.500253, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.503082, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.504385, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.505517, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.507025, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.509021, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.510807, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.512638, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.513774, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.516806, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.518033, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.519556, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.522682, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.524194, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.525532, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.527480, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.529383, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.531523, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.533340, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.535390, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.536671, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.537819, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.539083, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.541251, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.542470, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.544001, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.546051, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.547991, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.549847, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.551890, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.553231, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.554534, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.556511, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.557855, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.559602, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.561625, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.563590, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.565435, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.566620, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.568427, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.569830, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.571260, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.574451, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.575994, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.578252, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.581158, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.582313, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.583968, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.585237, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.586447, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.587910, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.589961, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.591282, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.592676, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.594854, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.596792, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.598741, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.601656, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.603062, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.604420, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.605778, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.606951, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.608613, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.610517, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.612647, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.614336, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.616464, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.618414, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.620027, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.623038, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.624248, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.626629, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.628534, 149.1652403, -35.3632637, 9.992, 0.02107793651521206, -0.04543043673038483, 2.794119119644165, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.629891, 149.1652403, -35.3632637, 9.992, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.06, 0.01, 0.0], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.631023, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.632325, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.06282910704612732, 0.01900000125169754, 0, 0
16:43:35.633649, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.634965, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.636708, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.638210, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.639588, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.641289, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.643278, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.645159, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.647127, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.649226, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.651982, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.653172, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.654778, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.656813, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.658181, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.659711, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.661705, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.663653, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.665607, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.667588, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.668811, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.670482, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.673213, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.674849, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.676313, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.678287, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.679383, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.681231, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.683199, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.684291, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.686135, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.692131, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.693362, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.694548, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.696086, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.697877, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.699483, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.700740, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.701890, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.703398, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.705315, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.707042, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.708267, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.709873, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.711632, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.713644, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.715579, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.717548, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.719289, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.720775, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.722045, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.724205, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.726301, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.728209, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.732004, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.733838, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.735759, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.737263, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
16:43:35.738617, 149.1652403, -35.3632638, 9.993, 0.003630662802606821, -0.04953930899500847, 3.0949137210845947, [-0.05, 0.01, -0.01], 0.060559991747140884, 0.018000001087784767, 0, 0
